nama_toko,url_toko,rating_toko,nama_produk,harga,rating_produk,terjual,lokasi_seller,kategori,sub_kategori,badge,url_produk,platform,waktu_scrape
-,-,-,"aksesoris gresik
Surabaya
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/aksesoris-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 3.732,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/aksesoris-gresik/spiral-cincin-pengecil-cincin-wanita-untuk-ukuran-yang-lebih-ramping-dan-nyaman-1729621074341301100,Tokopedia,2026-09-25 09:50
-,-,-,Rp 6.998,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/aksesoris-gresik/jepit-rambut-ponny-tip-top-1pack-10-pcs-clips-1730380024215471980,Tokopedia,2026-09-25 09:50
-,-,-,Rp 7.776,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/aksesoris-gresik/jepit-rambut-anak-korea-fashion-lucu-10-pcs-pack-aksesoris-rambut-anak-tampilan-menarik-dan-rapi-1730379687006668652,Tokopedia,2026-09-25 09:50
-,-,-,"Anugrah print Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/anugrah-print-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 50.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/anugrah-print-gresik/stempel-perusahaan-logo-nama-tandatangan-lunas-stampel-flash-stempel-kecil,Tokopedia,2026-09-25 09:50
-,-,-,Rp 38.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/anugrah-print-gresik/stempel-guru-penilaian-tk-paud-smp-nilai-koreksi-customstempel-pilihan-warna-tinta-merah-biru-hijau-hitam-cup-1729606442240542747,Tokopedia,2026-09-25 09:50
-,-,-,Rp 50.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/anugrah-print-gresik/stempel-warna-otomatis-tanpa-bantalan-free-desain-1-hari-selesai-i-kecil,Tokopedia,2026-09-25 09:50
-,-,-,"APOTEK SAMANHUDI GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotek-samanhudi-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 8.200,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotek-samanhudi-gresik/vitamin-b1-50-mg-suplemen-kesehatan-10-strip-10-tab-pt-ari-farma-suplemen-esensial-untuk-kesehatan-anda-1737297255279593141,Tokopedia,2026-09-25 09:50
-,-,-,Rp 22.800,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotek-samanhudi-gresik/glucosamine-mpl-500mg-1737109693565798069,Tokopedia,2026-09-25 09:50
-,-,-,Rp 10.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotek-samanhudi-gresik/caviplex-kaplet-salut-gula-multivitamin-mineral-1-strip-10-tab-1736836932523951797,Tokopedia,2026-09-25 09:50
-,-,-,"Phonsel Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/phonsel-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 6.000.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/phonsel-gresik/realme-13-pro-5g-12gb-256gb,Tokopedia,2026-09-25 09:50
-,-,-,Rp 5.000.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/phonsel-gresik/redmi-note-13-pro-5g-12-512gb-garansi-resmi,Tokopedia,2026-09-25 09:50
-,-,-,Rp 11.500.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/phonsel-gresik/samsung-galaxy-s25fe-8-256-gb-baru-dengan-garansi-resmi-kualitas-terbaik-1735545739770824139,Tokopedia,2026-09-25 09:50
-,-,-,"Gresik JDM wacth
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-jdm-wacth,Tokopedia,2026-09-25 09:50
-,-,-,"gresikart
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresikart,Tokopedia,2026-09-25 09:50
-,-,-,"Vornix Skincare Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Kecantikan,,-,https://www.tokopedia.com/vornix-skincare-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 62.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/vornix-skincare-gresik/vornix-day-cream-glowing-1732989587479430357,Tokopedia,2026-09-25 09:50
-,-,-,Rp 72.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/vornix-skincare-gresik/vornix-facial-wash-glowing-1732989282016199893,Tokopedia,2026-09-25 09:50
-,-,-,Rp 65.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/vornix-skincare-gresik/vornix-moisturizer-brightening-1732989403020428501,Tokopedia,2026-09-25 09:50
-,-,-,"GresikCenters
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresikcenters,Tokopedia,2026-09-25 09:50
-,-,-,"Songkok Muslim Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/songkok-muslim-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 60.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/songkok-muslim-gresik/al-husain-songkok-ac-pendek-premium-unik-7-6-5-cm-muslim-peci-kopiah-dewasa-hitam-pria-tebal-haji-madura-1731121225540929178,Tokopedia,2026-09-25 09:50
-,-,-,Rp 75.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/songkok-muslim-gresik/al-husain-songkok-cheng-ho-hitam-polos-premium-peci-muslim-kopiah-dewasa-pria-motif-tinggi-tebal-kerucut-khas-sufi-1730280720594077338,Tokopedia,2026-09-25 09:50
-,-,-,Rp 80.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/songkok-muslim-gresik/al-husain-peci-muslim-songkok-susun-ful-ac-hitam-polos-dewasa-pria-kopiah-model-terbaru-tinggi-motif-tebal-1730321669936744090,Tokopedia,2026-09-25 09:50
-,-,-,"Jasa Sablon & Konveksi Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/jasa-sablon--konveksi-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 120.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/jasa-sablon--konveksi-gresik/kaos-gresik-berjuta-cerita-bahan-katun-adem-oleh-oleh-gresik-1730357945440503556,Tokopedia,2026-09-25 09:50
-,-,-,Rp 61.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/jasa-sablon--konveksi-gresik/kaos-polos-premium-100-cotton-combad-30-s-katun-combed-nyaman-distro-santai-pria-wanita-1730314297706317572,Tokopedia,2026-09-25 09:50
-,-,-,Rp 85.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/jasa-sablon--konveksi-gresik/kaos-alfatihah-keren-cotton-combad-premium-adem-lembut-1730341908508215044,Tokopedia,2026-09-25 09:50
-,-,-,"NAIL ART MENGANTI CERME GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/nail-art-menganti-cerme-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"fame fashion gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/fame-fashion-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 179.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/fame-fashion-gresik/kemeja-ori-bangkok-aksen-pita-1729585860764402966,Tokopedia,2026-09-25 09:50
-,-,-,Rp 179.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/fame-fashion-gresik/kemeja-ori-bangkok-merk-wanwan-lengan-pendek-1729586357373535510,Tokopedia,2026-09-25 09:50
-,-,-,Rp 189.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/fame-fashion-gresik/kemeja-ori-bangkok-summer-1729586318549550358,Tokopedia,2026-09-25 09:50
-,-,-,"toko muslim gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toko-muslim-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 110.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toko-muslim-gresik/sarung-astsaqolain-kawung-sarung-rayon-sarung-astsaqolain-rayon-sarung-print-1729630233586075057,Tokopedia,2026-09-25 09:50
-,-,-,Rp 395.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toko-muslim-gresik/sarung-lamiya-kawung-mesres-sarung-tenun-tangan-1729630233270912433,Tokopedia,2026-09-25 09:50
-,-,-,Rp 120.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toko-muslim-gresik/sarung-astsaqolain-kawung-sarung-astsaqolain-rayon-sarung-rayon-1729630208524977585,Tokopedia,2026-09-25 09:50
-,-,-,"Apotek Hilwah Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotekhilwahgresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 14.731,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotekhilwahgresik/ascardia-80mg-1-strip-10-tablet,Tokopedia,2026-09-25 09:50
-,-,-,Rp 59.613,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotekhilwahgresik/vitacid-0-1-cream-tube-20gr-1731240714793551419,Tokopedia,2026-09-25 09:50
-,-,-,Rp 27.540,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotekhilwahgresik/cendo-lyteers-eye-drops-15ml,Tokopedia,2026-09-25 09:50
-,-,-,"Food Family Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/food-family-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 30.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/food-family-gresik/bandeng-family-otak-otak-asli-gresik-250-300gr-frozen-food-1732260613720737714,Tokopedia,2026-09-25 09:50
-,-,-,Rp 20.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/food-family-gresik/opak-jepit-pedas-khas-gresik-1735428481824753586,Tokopedia,2026-09-25 09:50
-,-,-,"Vinfast Motor Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/vinfast-motor-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Khaira store gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/khaira-store-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 37.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/khaira-store-gresik/daia-deterjen-bubuk-1-5-kg-putih-2x-bersih-cepat-anti-bau-kencang-cuci-jari-pakai-harga-terjangkau-random-1731881680389637772,Tokopedia,2026-09-25 09:50
-,-,-,Rp 31.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/khaira-store-gresik/scora-honey-glow-tone-up-cream-krim-pencerah-wajah-dengan-ekstrak-madu-untuk-tampilan-alami-dan-mudah-dibaurkan-1735083540560643724,Tokopedia,2026-09-25 09:50
-,-,-,Rp 36.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/khaira-store-gresik/wardah-uv-shield-acne-calming-sunscreen-moisturizer-spf-pa-dengan-salicylic-acid-pantenol-allantoin-untuk-perlindungan-sinar-matahari-1734817017947391628-1734817129673164428,Tokopedia,2026-09-25 09:50
-,-,-,"D'DASTER MURAH GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Fashion Wanita,,-,https://www.tokopedia.com/ddaster-murah-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 100.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/ddaster-murah-gresik/daster-sambung-full-obras-1732583056744417005,Tokopedia,2026-09-25 09:50
-,-,-,Rp 85.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/ddaster-murah-gresik/dasbumg-full-obras-promo-stok-tidak-banyak-1732583103919130349,Tokopedia,2026-09-25 09:50
-,-,-,Rp 49.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/ddaster-murah-gresik/daster-ekonomis-ibu-rampel-1732581862627706605,Tokopedia,2026-09-25 09:50
-,-,-,"ALAT KAPAL GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/alat-kapal-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 25.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/alat-kapal-gresik/emergency-food-ration-makanan-darurat-untuk-sekoci-ransum-1732251911953155931,Tokopedia,2026-09-25 09:50
-,-,-,Rp 160.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/alat-kapal-gresik/buku-catatan-sampah-garbage-record-book-1731471662463027035,Tokopedia,2026-09-25 09:50
-,-,-,Rp 500.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/alat-kapal-gresik/buku-daftar-track-dan-jarak-antar-pelabuhan-indonesia-2021-1731252823401465691,Tokopedia,2026-09-25 09:50
-,-,-,"cantik-fashion gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/cantik-fashion-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 120.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/cantik-fashion-gresik/rok-tutu-warna-abu-abu-wanita-1733021738987783569,Tokopedia,2026-09-25 09:50
-,-,-,Rp 95.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/cantik-fashion-gresik/vest-rajut-rompi-atasan-top-1734159970423571857,Tokopedia,2026-09-25 09:50
-,-,-,Rp 160.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/cantik-fashion-gresik/atasan-cardigann-gemoyyyy-1730977364341392785,Tokopedia,2026-09-25 09:50
-,-,-,"Sambel Bringas Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sambel-bringas-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 27.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sambel-bringas-gresik/sambel-bringas-sambal-tongkol-rasa-pedas-dan-gurih-untuk-makanan-anda-1737545635962193811,Tokopedia,2026-09-25 09:50
-,-,-,"Pentol Sultan Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/pentol-sultan-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"MUA SDA SBY GRESIK
Kab. Sidoarjo
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/mua-sda-sby-gresik,Tokopedia,2026-09-25 09:50
-,-,-,"Makelar gresik garage
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/makelar-gresik-garage,Tokopedia,2026-09-25 09:50
-,-,-,Rp 160.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/makelar-gresik-garage/cover-tutup-spion-pajero-dakar-tahun-2016-2017-2018-2019-2020-2021-2022-2023-original-mitsubishi-1731397322322379927,Tokopedia,2026-09-25 09:50
-,-,-,Rp 27.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/makelar-gresik-garage/mitsubishi-engine-flush-300ml-0riginal-cairan-pembersih-kerak-oli-mesin-mobil-motor-bensin-diesel-engine-flush-mz100723ex-1731378163100517527,Tokopedia,2026-09-25 09:50
-,-,-,Rp 8.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/makelar-gresik-garage/bearing-bambu-pelancar-handel-kopling-rx-king-r25-all-motor-kopling-isi-1-pcs-1733334154113287319,Tokopedia,2026-09-25 09:50
-,-,-,"JUAL BELI IPHONE GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/jual-beli-iphone-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 4.650.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/jual-beli-iphone-gresik/iphone-11-64gb-resmi-indonesia-second-1731095833089377642,Tokopedia,2026-09-25 09:50
-,-,-,Rp 15.012.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/jual-beli-iphone-gresik/iphone-15-pro-128gb-resmi-indonesia-second-1731091893048345962,Tokopedia,2026-09-25 09:50
-,-,-,Rp 8.292.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/jual-beli-iphone-gresik/iphone-13-128gb-resmi-indonesia-sec-1731054941298132330,Tokopedia,2026-09-25 09:50
-,-,-,"obral Buku murah Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Buku & Alat Tulis,,-,https://www.tokopedia.com/toko-buku-raja,Tokopedia,2026-09-25 09:50
-,-,-,Rp 30.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toko-buku-raja/buku-islam-dan-kebudayaan-indonesia,Tokopedia,2026-09-25 09:50
-,-,-,Rp 15.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toko-buku-raja/buku-tuntunan-karya-ilmiah,Tokopedia,2026-09-25 09:50
-,-,-,Rp 35.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toko-buku-raja/buku-kamus-lengkap-bahasa-jawa,Tokopedia,2026-09-25 09:50
-,-,-,"COOKIES & PARCEL CERME GRESIK
Surabaya
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/cookies--parcel-cerme-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 14.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/cookies--parcel-cerme-gresik/buytheway-cookies-kue-oven-segar-homemade-special-dengan-cokelat-1737497454124566007-1737497496028087799,Tokopedia,2026-09-25 09:50
-,-,-,Rp 79.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/cookies--parcel-cerme-gresik/cosrx-low-ph-gentle-cleanser-untuk-wajah-facial-wash-untuk-semua-jenis-kulit-juga-kulit-sensitif-1729759051574380023,Tokopedia,2026-09-25 09:50
-,-,-,Rp 25.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/cookies--parcel-cerme-gresik/buytheway-derma-angel-acne-patch-1729658162766317047,Tokopedia,2026-09-25 09:50
-,-,-,"Apotek Narendra Gresik by GoApotik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotek-narendra-gresik-by-goapotik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 17.487,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotek-narendra-gresik-by-goapotik/caviplex-bone-strip-10-kaplet-1730894103116744409,Tokopedia,2026-09-25 09:50
-,-,-,Rp 23.913,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotek-narendra-gresik-by-goapotik/ika-sariawan-larutan-120-ml,Tokopedia,2026-09-25 09:50
-,-,-,Rp 39.610,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/apotek-narendra-gresik-by-goapotik/cataflam-25-mg-blister-10-tablet,Tokopedia,2026-09-25 09:50
-,-,-,"Sumber Rejeki Store Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sumbrejeki,Tokopedia,2026-09-25 09:50
-,-,-,Rp 6.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sumbrejeki/cetakan-ote-ote,Tokopedia,2026-09-25 09:50
-,-,-,Rp 11.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sumbrejeki/arang-kayu-1-kg-20-kg-sumbrejeki-1729718076518532151,Tokopedia,2026-09-25 09:50
-,-,-,Rp 25.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/sumbrejeki/panggangan-sate-stainless-steel,Tokopedia,2026-09-25 09:50
-,-,-,"Hypermart Gresik Mall
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/hypermartgresikmall,Tokopedia,2026-09-25 09:50
-,-,-,Rp 32.990,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/hypermartgresikmall/glade-aerosol-2-in1-lmn-fresh-225ml-1736983405077432312,Tokopedia,2026-09-25 09:50
-,-,-,Rp 214.190,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/hypermartgresikmall/cosmos-dry-iron-cis-428-setrika-1736983645563357176,Tokopedia,2026-09-25 09:50
-,-,-,Rp 34.090,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/hypermartgresikmall/konicare-minyak-kayu-putih-plus-60-ml-1736983238313084920,Tokopedia,2026-09-25 09:50
-,-,-,"Toko Bu Anis Grosir Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toko-bu-anis-grosir-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 8.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toko-bu-anis-grosir-gresik/so-klin-bubuk-5000-an-kemasan-ekonomis-215g-10g-detergen-softergent-lavender-lily-wangi-lembut-21-hari-1736928630861694957-1736928957598894061,Tokopedia,2026-09-25 09:50
-,-,-,Rp 46.900,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toko-bu-anis-grosir-gresik/so-klin-liquid-scarlet-blossom-22g-500-12-gratis-parfum-mobil-1737295522523875309-1737387430722701293,Tokopedia,2026-09-25 09:50
-,-,-,Rp 39.900,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/toko-bu-anis-grosir-gresik/so-klin-liquid-jumbo-power-clean-action-pembersih-cairan-konsentrat-untuk-kebersihan-maksimal-1737296749856786413-1737296855281862637,Tokopedia,2026-09-25 09:50
-,-,-,"Sumber Tani Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/mediatanamanmurah,Tokopedia,2026-09-25 09:50
-,-,-,Rp 24.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/mediatanamanmurah/paket-murah-sekam-bakar-berat-10kg-karung-50kg,Tokopedia,2026-09-25 09:50
-,-,-,Rp 12.500,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/mediatanamanmurah/paket-hemat-sekam-padi-berat-5kg-pakai-karung-25kg,Tokopedia,2026-09-25 09:50
-,-,-,Rp 20.450,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/mediatanamanmurah/paket-murah-sekam-padi-berat-10-kg-karung-50kg,Tokopedia,2026-09-25 09:50
-,-,-,"Honda Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/honda-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 35.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/honda-gresik/gasket-cylinder-head-vario-150-adv-150-pcx-150-12251k97t01-original-ahm-honda-1731694027311383737,Tokopedia,2026-09-25 09:50
-,-,-,Rp 380.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/honda-gresik/lampu-depan-headlight-assy-new-beat-k1a-2020-2024-33100k1an01-original-ahm-honda-1731693989736711353,Tokopedia,2026-09-25 09:50
-,-,-,"Alfiya Gresik
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/alfiya-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 240.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/alfiya-gresik/bass-al-banjari-ukuran-35-40-murah-gratis-tas-1730891105406125965,Tokopedia,2026-09-25 09:50
-,-,-,Rp 230.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/alfiya-gresik/rebana-ukir-jepara-ukuran-28-30-murah-1733485289135376269,Tokopedia,2026-09-25 09:50
-,-,-,Rp 52.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/alfiya-gresik/kulit-kambing-kualitas-super-ukuran-43-40-32-cm-1731348321029228429,Tokopedia,2026-09-25 09:50
-,-,-,"PUTRA MEDICA GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/putra-medica-gresik,Tokopedia,2026-09-25 09:50
-,-,-,Rp 103.346,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/putra-medica-gresik/autocheck-refill-strip-gula-glukosa-kolesterol-asam-urat-1729453085712878550,Tokopedia,2026-09-25 09:50
-,-,-,Rp 24.755,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/putra-medica-gresik/putra-medica-arm-sling-basic-penyangga-lengan-cedera-gendongan-siku-1729810664440235990,Tokopedia,2026-09-25 09:50
-,-,-,Rp 32.418,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/putra-medica-gresik/buli-buli-kantong-kompres-air-hangat-2000ml-1pc-bantal-karet-wwz-warm-hot-water-bag-1729424148858178518-1735943727363557334,Tokopedia,2026-09-25 09:50
-,-,-,"OBRAL BUKU JAYA MURAH GRESIK
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Buku & Alat Tulis,,-,https://www.tokopedia.com/bukumurah,Tokopedia,2026-09-25 09:50
-,-,-,Rp 75.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/bukumurah/buku-matematika-teknik-k-a-stroud-edisi-ke-5-jilid-satu,Tokopedia,2026-09-25 09:50
-,-,-,Rp 15.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/bukumurah/buku-belajar-hermeneutika,Tokopedia,2026-09-25 09:50
-,-,-,Rp 15.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/bukumurah/buku-kompilasi-tembang-kenangan-indonesia-dan-mancanegara-1730929140398982180,Tokopedia,2026-09-25 09:50
-,-,-,"Gresik Tech
Kab. Gresik
Lihat Toko",-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-1,Tokopedia,2026-09-25 09:50
-,-,-,Rp 1.050.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-1/monitor-lg-24mk400h,Tokopedia,2026-09-25 09:50
-,-,-,Rp 565.000,-,-,-,Kab. Gresik,Lainnya,,-,https://www.tokopedia.com/gresik-1/gamesir-x5s-wireless-gamepad-2-4-ghz-dongle-1737548567191717711,Tokopedia,2026-09-25 09:50
